,label,Sex,Race,AgeGroup,NativeCountry,WorkClass,EducationNumber,EducationLevel,MaritalStatus,Occupation,Relationship,CapitalGain,CapitalLoss,HoursPerWeek
29497,0,1.0,1.0,3.0,1.0,2.0,13,5.0,3.0,10.0,1.0,0,0,10
29498,0,2.0,1.0,2.0,1.0,4.0,10,4.0,7.0,12.0,2.0,0,0,60
29499,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,3.0,1.0,0,1902,40
29500,0,2.0,1.0,2.0,1.0,2.0,13,5.0,5.0,13.0,2.0,0,0,42
29501,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,8.0,4.0,0,0,30
29502,1,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,12.0,1.0,0,0,40
29503,0,1.0,1.0,1.0,1.0,5.0,11,8.0,5.0,5.0,4.0,0,0,98
29504,0,2.0,1.0,2.0,1.0,3.0,10,4.0,6.0,4.0,2.0,0,0,40
29505,1,1.0,1.0,2.0,1.0,5.0,15,10.0,1.0,10.0,5.0,7430,0,40
29506,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,12.0,5.0,0,0,48
29507,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,3.0,4.0,0,0,40
29508,0,2.0,1.0,2.0,1.0,3.0,11,8.0,1.0,6.0,5.0,0,0,40
29509,0,1.0,1.0,3.0,1.0,5.0,9,3.0,3.0,5.0,1.0,0,0,20
29510,0,2.0,1.0,1.0,1.0,3.0,13,5.0,5.0,10.0,2.0,0,0,16
29511,0,1.0,1.0,2.0,1.0,2.0,9,3.0,3.0,4.0,1.0,0,0,40
29512,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,50
29513,0,1.0,1.0,1.0,1.0,3.0,9,3.0,5.0,12.0,5.0,0,0,45
29514,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,12.0,4.0,0,0,40
29515,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,6.0,1.0,0,0,30
29516,0,1.0,1.0,2.0,1.0,5.0,13,5.0,3.0,4.0,1.0,0,0,45
29517,0,2.0,1.0,1.0,1.0,3.0,8,2.0,5.0,1.0,4.0,0,0,25
29518,0,1.0,1.0,2.0,2.0,3.0,2,1.0,5.0,3.0,2.0,0,0,40
29519,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,7.0,4.0,0,0,40
29520,0,1.0,2.0,1.0,1.0,3.0,6,2.0,5.0,8.0,3.0,0,0,15
29521,0,2.0,1.0,2.0,1.0,3.0,13,5.0,1.0,13.0,5.0,0,0,40
29522,1,1.0,1.0,2.0,1.0,4.0,10,4.0,3.0,4.0,1.0,0,0,65
29523,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
29524,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,15024,0,60
29525,0,2.0,2.0,2.0,2.0,3.0,2,1.0,4.0,8.0,4.0,0,0,35
29526,0,2.0,1.0,2.0,1.0,3.0,9,3.0,5.0,7.0,2.0,0,0,40
29527,0,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,1.0,3.0,0,0,40
29528,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,8.0,1.0,0,0,24
29529,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,3.0,1.0,0,0,60
29530,1,1.0,1.0,3.0,1.0,4.0,9,3.0,3.0,12.0,1.0,0,0,55
29531,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,1.0,2.0,0,0,38
29532,0,1.0,1.0,2.0,1.0,5.0,12,9.0,1.0,13.0,2.0,0,0,40
29533,1,2.0,2.0,2.0,1.0,1.0,10,4.0,3.0,4.0,6.0,0,0,40
29534,0,2.0,1.0,2.0,1.0,1.0,13,5.0,5.0,4.0,2.0,0,0,40
29535,0,2.0,1.0,2.0,1.0,3.0,10,4.0,5.0,8.0,2.0,0,0,34
29536,1,1.0,1.0,2.0,1.0,4.0,14,6.0,3.0,4.0,1.0,0,0,50
29537,0,2.0,1.0,2.0,1.0,2.0,13,5.0,3.0,10.0,6.0,0,0,24
29538,0,1.0,1.0,2.0,1.0,3.0,6,2.0,3.0,3.0,1.0,0,0,40
29539,0,1.0,1.0,1.0,1.0,3.0,9,3.0,5.0,5.0,4.0,0,0,45
29540,0,1.0,1.0,2.0,1.0,3.0,12,9.0,3.0,3.0,1.0,0,0,45
29541,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,10.0,2.0,0,0,40
29542,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,12.0,1.0,0,0,50
29543,0,2.0,1.0,2.0,1.0,3.0,9,3.0,5.0,1.0,2.0,0,0,45
29544,0,2.0,1.0,2.0,1.0,2.0,14,6.0,7.0,10.0,5.0,0,323,20
29545,1,1.0,1.0,2.0,1.0,4.0,10,4.0,3.0,3.0,1.0,0,0,50
29546,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,12.0,1.0,0,0,55
29547,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,14.0,4.0,0,0,25
29548,0,2.0,2.0,2.0,1.0,3.0,8,2.0,5.0,12.0,5.0,0,0,40
29549,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,0,2415,60
29550,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,11.0,1.0,0,0,56
29551,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,6.0,2.0,0,0,40
29552,0,2.0,1.0,2.0,1.0,3.0,13,5.0,5.0,12.0,2.0,0,0,40
29553,0,1.0,1.0,2.0,2.0,3.0,6,2.0,3.0,6.0,1.0,0,0,40
29554,1,1.0,1.0,2.0,1.0,2.0,14,6.0,3.0,10.0,1.0,0,1887,40
29555,0,1.0,1.0,2.0,1.0,3.0,6,2.0,5.0,8.0,2.0,0,0,40
29556,0,1.0,1.0,1.0,1.0,3.0,8,2.0,5.0,8.0,4.0,0,0,30
29557,1,2.0,1.0,2.0,1.0,3.0,12,9.0,3.0,10.0,6.0,0,0,30
29558,1,1.0,1.0,2.0,2.0,3.0,14,6.0,3.0,10.0,1.0,0,0,40
29559,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
29560,0,2.0,2.0,2.0,1.0,3.0,14,6.0,7.0,10.0,5.0,0,0,37
29561,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,1.0,0,0,38
29562,1,1.0,1.0,2.0,1.0,3.0,13,5.0,6.0,12.0,2.0,0,0,40
29563,0,1.0,2.0,2.0,1.0,5.0,9,3.0,5.0,3.0,2.0,0,0,15
29564,0,1.0,2.0,1.0,1.0,3.0,5,2.0,5.0,8.0,4.0,0,0,35
29565,0,1.0,1.0,2.0,1.0,3.0,5,2.0,1.0,12.0,2.0,0,0,35
29566,1,1.0,2.0,2.0,1.0,3.0,10,4.0,5.0,7.0,2.0,0,0,45
29567,0,2.0,1.0,2.0,2.0,3.0,4,1.0,3.0,7.0,6.0,0,0,40
29568,0,2.0,1.0,2.0,1.0,3.0,10,4.0,5.0,1.0,2.0,0,0,60
29569,0,2.0,1.0,2.0,1.0,3.0,13,5.0,3.0,1.0,6.0,0,0,40
29570,0,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,1.0,5.0,0,0,40
29571,0,1.0,1.0,2.0,1.0,1.0,10,4.0,5.0,1.0,5.0,0,0,40
29572,0,2.0,1.0,2.0,1.0,3.0,10,4.0,3.0,1.0,6.0,0,0,40
29573,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,10.0,1.0,0,0,50
29574,0,1.0,1.0,2.0,1.0,3.0,11,8.0,5.0,3.0,2.0,0,0,50
29575,0,1.0,1.0,2.0,1.0,3.0,7,2.0,3.0,3.0,1.0,0,0,40
29576,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,14.0,1.0,0,0,45
29577,0,1.0,1.0,2.0,1.0,5.0,9,3.0,3.0,5.0,1.0,0,0,30
29578,0,2.0,1.0,1.0,1.0,3.0,9,3.0,5.0,12.0,4.0,0,0,55
29579,0,2.0,1.0,2.0,1.0,3.0,13,5.0,1.0,12.0,2.0,0,0,40
29580,0,1.0,1.0,2.0,1.0,5.0,10,4.0,5.0,5.0,2.0,0,0,60
29581,0,2.0,1.0,1.0,1.0,3.0,9,3.0,1.0,1.0,2.0,0,0,32
29582,0,1.0,1.0,2.0,1.0,6.0,10,4.0,3.0,8.0,1.0,0,0,38
29583,0,2.0,1.0,1.0,1.0,3.0,7,2.0,5.0,12.0,4.0,0,0,40
29584,0,1.0,1.0,2.0,1.0,4.0,10,4.0,3.0,12.0,1.0,0,1485,40
29585,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,1.0,3.0,0,0,40
29586,1,1.0,1.0,2.0,1.0,5.0,13,5.0,3.0,10.0,1.0,0,0,60
29587,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,4.0,1.0,0,1485,40
29588,0,1.0,1.0,3.0,1.0,5.0,9,3.0,3.0,3.0,1.0,0,0,15
29589,0,2.0,1.0,3.0,1.0,5.0,4,1.0,7.0,5.0,3.0,0,0,35
29590,0,2.0,1.0,2.0,1.0,2.0,13,5.0,5.0,10.0,4.0,0,0,40
29591,0,2.0,1.0,1.0,2.0,3.0,10,4.0,5.0,7.0,2.0,0,0,24
29592,0,1.0,2.0,2.0,1.0,3.0,5,2.0,3.0,5.0,1.0,0,0,40
29593,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,10.0,1.0,0,0,43
29594,0,2.0,1.0,3.0,1.0,3.0,10,4.0,1.0,12.0,2.0,0,0,40
29595,0,2.0,1.0,2.0,2.0,3.0,12,9.0,5.0,12.0,4.0,0,0,40
29596,0,1.0,1.0,2.0,1.0,1.0,13,5.0,3.0,10.0,1.0,0,0,50
29597,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,0,0,40
29598,0,1.0,1.0,2.0,1.0,5.0,7,2.0,3.0,14.0,1.0,0,0,40
29599,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,4.0,1.0,0,0,50
29600,1,2.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,6.0,0,1848,40
29601,0,2.0,2.0,2.0,2.0,3.0,6,2.0,5.0,8.0,5.0,0,0,40
29602,0,2.0,1.0,2.0,1.0,2.0,11,8.0,1.0,4.0,2.0,0,0,36
29603,0,2.0,1.0,1.0,1.0,3.0,7,2.0,5.0,1.0,3.0,0,0,40
29604,0,2.0,1.0,2.0,1.0,3.0,9,3.0,3.0,8.0,6.0,0,0,30
29605,1,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,5.0,2.0,0,2258,44
29606,0,2.0,1.0,1.0,1.0,3.0,9,3.0,5.0,4.0,4.0,0,0,35
29607,0,1.0,1.0,2.0,1.0,4.0,12,9.0,3.0,10.0,1.0,0,0,70
29608,0,1.0,1.0,2.0,1.0,3.0,8,2.0,1.0,4.0,2.0,0,0,40
29609,0,1.0,2.0,2.0,1.0,3.0,9,3.0,5.0,7.0,4.0,0,0,40
29610,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,48
29611,0,2.0,2.0,1.0,1.0,3.0,9,3.0,5.0,7.0,5.0,0,0,40
29612,0,2.0,2.0,2.0,1.0,3.0,9,3.0,1.0,8.0,5.0,0,0,30
29613,1,1.0,1.0,2.0,1.0,6.0,16,7.0,3.0,10.0,1.0,0,0,50
29614,1,1.0,1.0,2.0,1.0,3.0,10,4.0,1.0,1.0,4.0,14344,0,40
29615,1,1.0,1.0,2.0,1.0,2.0,9,3.0,3.0,11.0,1.0,0,0,45
29616,0,2.0,2.0,2.0,1.0,3.0,9,3.0,5.0,8.0,3.0,0,0,52
29617,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,5.0,1.0,0,0,65
29618,0,1.0,1.0,2.0,1.0,5.0,14,6.0,5.0,4.0,2.0,0,0,60
29619,1,1.0,1.0,2.0,1.0,4.0,15,10.0,3.0,4.0,1.0,99999,0,40
29620,0,2.0,2.0,1.0,1.0,3.0,10,4.0,5.0,12.0,2.0,0,0,20
29621,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,12.0,1.0,0,0,35
29622,0,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,10.0,4.0,0,0,40
29623,0,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,4.0,2.0,0,0,50
29624,1,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,3.0,1.0,7688,0,40
29625,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,52
29626,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,14.0,4.0,0,0,40
29627,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,8.0,2.0,0,0,40
29628,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,8.0,4.0,0,0,40
29629,0,1.0,1.0,2.0,1.0,2.0,13,5.0,3.0,10.0,1.0,0,0,40
29630,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,4.0,1.0,0,0,40
29631,0,2.0,1.0,2.0,2.0,3.0,10,4.0,5.0,1.0,2.0,0,0,40
29632,0,1.0,2.0,2.0,2.0,5.0,13,5.0,1.0,4.0,2.0,0,0,30
29633,1,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,10.0,1.0,0,0,40
29634,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,4.0,2.0,0,0,35
29635,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,1.0,1.0,0,0,40
29636,0,1.0,2.0,1.0,1.0,1.0,10,4.0,5.0,1.0,4.0,0,0,20
29637,1,1.0,1.0,2.0,1.0,6.0,15,10.0,3.0,4.0,1.0,15024,0,40
29638,0,1.0,1.0,2.0,1.0,4.0,10,4.0,1.0,5.0,2.0,0,0,45
29639,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,7.0,1.0,0,0,52
29640,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,8.0,4.0,0,0,14
29641,0,1.0,1.0,2.0,1.0,3.0,7,2.0,3.0,7.0,1.0,0,0,40
29642,0,1.0,2.0,2.0,1.0,4.0,10,4.0,3.0,3.0,1.0,0,0,70
29643,1,1.0,1.0,2.0,1.0,5.0,12,9.0,3.0,5.0,1.0,0,0,50
29644,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,12.0,4.0,0,0,15
29645,0,1.0,2.0,2.0,1.0,3.0,10,4.0,1.0,8.0,4.0,0,0,38
29646,1,1.0,1.0,2.0,1.0,2.0,14,6.0,3.0,10.0,1.0,0,0,80
29647,0,1.0,1.0,2.0,1.0,3.0,12,9.0,3.0,7.0,1.0,0,0,62
29648,0,1.0,1.0,2.0,1.0,4.0,13,5.0,3.0,4.0,1.0,0,0,25
29649,1,1.0,1.0,2.0,1.0,3.0,10,4.0,1.0,12.0,2.0,0,0,50
29650,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,7.0,1.0,0,1887,40
29651,0,1.0,1.0,1.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,45
29652,0,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,1.0,5.0,0,1741,38
29653,0,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,10.0,1.0,0,0,55
29654,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,7.0,1.0,0,0,40
29655,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,40
29656,1,1.0,1.0,2.0,1.0,1.0,14,6.0,3.0,4.0,1.0,7688,0,60
29657,0,1.0,1.0,3.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,2051,20
29658,0,2.0,1.0,2.0,1.0,3.0,13,5.0,5.0,10.0,4.0,0,0,40
29659,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,8.0,2.0,0,0,40
29660,0,2.0,1.0,2.0,1.0,3.0,14,6.0,1.0,10.0,2.0,0,0,35
29661,0,2.0,1.0,1.0,1.0,3.0,7,2.0,5.0,1.0,4.0,0,0,5
29662,0,1.0,1.0,1.0,1.0,3.0,13,5.0,5.0,12.0,2.0,0,0,48
29663,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,12.0,4.0,0,1762,28
29664,0,1.0,2.0,2.0,1.0,3.0,12,9.0,3.0,14.0,1.0,0,0,36
29665,0,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,12.0,5.0,0,0,40
29666,0,1.0,1.0,2.0,1.0,3.0,8,2.0,1.0,5.0,4.0,0,0,40
29667,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,40
29668,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,3.0,1.0,0,0,40
29669,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,8.0,5.0,0,0,25
29670,1,2.0,1.0,2.0,1.0,2.0,14,6.0,1.0,10.0,2.0,8614,0,55
29671,1,1.0,1.0,2.0,1.0,2.0,13,5.0,3.0,10.0,1.0,0,0,40
29672,1,1.0,1.0,2.0,1.0,2.0,14,6.0,3.0,10.0,1.0,0,0,50
29673,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,8.0,2.0,0,0,30
29674,0,1.0,1.0,2.0,2.0,3.0,4,1.0,3.0,13.0,1.0,0,0,40
29675,0,2.0,1.0,2.0,1.0,6.0,13,5.0,3.0,4.0,6.0,0,0,20
29676,0,1.0,1.0,3.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,40
29677,0,1.0,1.0,2.0,1.0,3.0,4,1.0,3.0,12.0,1.0,0,0,50
29678,0,1.0,1.0,2.0,2.0,3.0,1,1.0,3.0,8.0,1.0,0,1672,40
29679,0,1.0,1.0,1.0,1.0,3.0,7,2.0,5.0,3.0,4.0,0,0,5
29680,0,1.0,1.0,2.0,1.0,5.0,13,5.0,3.0,12.0,1.0,2829,0,60
29681,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,10.0,1.0,0,0,40
29682,0,1.0,2.0,2.0,1.0,4.0,13,5.0,3.0,3.0,1.0,0,0,60
29683,0,1.0,1.0,2.0,1.0,2.0,9,3.0,6.0,14.0,4.0,0,0,45
29684,0,2.0,1.0,2.0,1.0,3.0,11,8.0,5.0,13.0,5.0,0,0,60
29685,0,1.0,1.0,2.0,1.0,1.0,13,5.0,1.0,1.0,2.0,0,0,40
29686,0,2.0,2.0,2.0,2.0,3.0,2,1.0,3.0,8.0,6.0,0,0,40
29687,0,2.0,2.0,1.0,1.0,3.0,10,4.0,5.0,12.0,5.0,0,0,30
29688,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,0,0,60
29689,0,1.0,1.0,2.0,1.0,3.0,10,4.0,6.0,1.0,3.0,3325,0,40
29690,0,1.0,2.0,1.0,1.0,3.0,9,3.0,5.0,6.0,3.0,2176,0,40
29691,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,10.0,1.0,0,0,40
29692,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,5013,0,40
29693,0,2.0,1.0,1.0,1.0,3.0,13,5.0,5.0,1.0,4.0,1055,0,30
29694,1,1.0,1.0,2.0,1.0,4.0,10,4.0,3.0,4.0,1.0,0,0,50
29695,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,3411,0,40
29696,0,1.0,1.0,1.0,1.0,3.0,13,5.0,5.0,12.0,2.0,0,0,50
29697,0,1.0,2.0,2.0,1.0,3.0,9,3.0,5.0,8.0,5.0,0,0,30
29698,0,2.0,1.0,2.0,1.0,3.0,8,2.0,1.0,14.0,2.0,0,0,40
29699,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,1.0,1.0,0,0,45
29700,0,2.0,2.0,2.0,1.0,3.0,10,4.0,7.0,11.0,2.0,0,0,40
29701,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,3.0,1.0,0,0,38
29702,0,1.0,1.0,2.0,1.0,5.0,9,3.0,3.0,5.0,1.0,0,0,30
29703,0,1.0,1.0,2.0,1.0,3.0,16,7.0,3.0,10.0,1.0,0,0,50
29704,1,2.0,1.0,2.0,1.0,3.0,11,8.0,3.0,10.0,4.0,7298,0,16
29705,0,2.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,6.0,0,0,43
29706,0,1.0,1.0,2.0,1.0,3.0,8,2.0,3.0,3.0,1.0,0,0,40
29707,0,2.0,1.0,2.0,1.0,4.0,13,5.0,5.0,12.0,4.0,0,0,40
29708,1,1.0,1.0,2.0,1.0,5.0,9,3.0,3.0,5.0,1.0,0,0,60
29709,0,1.0,1.0,1.0,1.0,3.0,8,2.0,5.0,5.0,2.0,0,0,40
29710,0,1.0,1.0,2.0,1.0,6.0,9,3.0,3.0,4.0,1.0,0,0,40
29711,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,12.0,2.0,0,0,45
29712,0,2.0,1.0,1.0,1.0,3.0,9,3.0,5.0,1.0,2.0,0,0,40
29713,0,2.0,1.0,2.0,2.0,3.0,11,8.0,3.0,13.0,6.0,0,0,35
29714,1,1.0,1.0,2.0,1.0,1.0,10,4.0,3.0,13.0,1.0,0,0,40
29715,1,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,8.0,1.0,0,0,60
29716,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,1.0,2.0,0,0,40
29717,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,6.0,1.0,0,0,80
29718,1,2.0,1.0,2.0,1.0,2.0,13,5.0,1.0,10.0,5.0,0,0,40
29719,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,1.0,1.0,0,0,40
29720,1,1.0,1.0,2.0,1.0,3.0,5,2.0,7.0,14.0,5.0,0,0,40
29721,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,1.0,0,0,45
29722,0,1.0,1.0,2.0,1.0,3.0,7,2.0,3.0,3.0,1.0,0,0,40
29723,0,1.0,1.0,2.0,1.0,5.0,9,3.0,5.0,3.0,2.0,0,0,45
29724,0,1.0,1.0,2.0,1.0,5.0,9,3.0,3.0,14.0,1.0,0,0,15
29725,0,2.0,1.0,2.0,1.0,3.0,13,5.0,5.0,1.0,2.0,0,0,40
29726,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,0,1887,40
29727,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,6.0,1.0,0,0,40
29728,0,2.0,1.0,2.0,1.0,3.0,13,5.0,5.0,4.0,2.0,0,0,40
29729,0,1.0,1.0,2.0,1.0,3.0,11,8.0,5.0,3.0,4.0,0,0,40
29730,0,1.0,1.0,2.0,1.0,3.0,9,3.0,6.0,5.0,2.0,0,0,40
29731,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,7298,0,60
29732,0,2.0,1.0,2.0,1.0,3.0,10,4.0,6.0,4.0,5.0,0,0,10
29733,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,8.0,3.0,0,0,40
29734,0,2.0,1.0,2.0,2.0,3.0,13,5.0,6.0,10.0,5.0,0,0,56
29735,1,2.0,1.0,3.0,1.0,2.0,14,6.0,1.0,10.0,2.0,0,0,40
29736,0,1.0,2.0,2.0,1.0,3.0,9,3.0,3.0,4.0,1.0,0,0,60
29737,0,2.0,1.0,2.0,1.0,1.0,14,6.0,5.0,10.0,2.0,0,0,40
29738,0,1.0,1.0,2.0,1.0,5.0,10,4.0,1.0,3.0,2.0,0,0,30
29739,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,1.0,2.0,0,0,40
29740,0,1.0,2.0,1.0,1.0,3.0,10,4.0,5.0,8.0,3.0,0,0,30
29741,1,1.0,1.0,2.0,1.0,3.0,12,9.0,3.0,4.0,1.0,0,0,50
29742,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,3.0,2.0,0,0,60
29743,0,1.0,2.0,2.0,1.0,3.0,5,2.0,3.0,7.0,1.0,0,0,40
29744,0,1.0,1.0,2.0,2.0,4.0,13,5.0,3.0,3.0,1.0,0,0,50
29745,0,1.0,1.0,2.0,1.0,3.0,4,1.0,3.0,3.0,1.0,0,0,40
29746,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,4.0,1.0,0,0,40
29747,1,2.0,2.0,2.0,2.0,3.0,9,3.0,3.0,10.0,6.0,0,0,10
29748,0,1.0,2.0,2.0,1.0,3.0,6,2.0,3.0,1.0,1.0,0,0,40
29749,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
29750,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,13.0,2.0,0,0,40
29751,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,14.0,1.0,0,0,45
29752,0,1.0,1.0,1.0,1.0,1.0,10,4.0,5.0,4.0,4.0,0,0,40
29753,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,3.0,2.0,0,0,40
29754,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,3.0,5.0,0,0,40
29755,1,1.0,1.0,2.0,1.0,1.0,10,4.0,5.0,1.0,2.0,13550,0,50
29756,0,1.0,1.0,1.0,1.0,3.0,9,3.0,5.0,3.0,4.0,0,0,40
29757,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,4.0,1.0,0,0,40
29758,0,2.0,1.0,1.0,1.0,6.0,13,5.0,5.0,10.0,2.0,0,0,32
29759,0,2.0,1.0,2.0,1.0,3.0,7,2.0,1.0,12.0,2.0,0,0,40
29760,0,2.0,1.0,2.0,1.0,3.0,11,8.0,3.0,1.0,3.0,0,0,20
29761,1,1.0,2.0,2.0,2.0,3.0,10,4.0,3.0,3.0,3.0,0,0,40
29762,1,1.0,1.0,2.0,1.0,5.0,14,6.0,3.0,4.0,1.0,0,0,70
29763,1,1.0,1.0,2.0,1.0,3.0,15,10.0,3.0,10.0,1.0,0,1977,45
29764,0,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,3.0,2.0,0,0,50
29765,1,1.0,1.0,2.0,1.0,1.0,9,3.0,3.0,1.0,1.0,0,0,44
29766,0,2.0,1.0,3.0,1.0,3.0,9,3.0,7.0,8.0,3.0,0,0,40
29767,1,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,4.0,2.0,0,2258,40
29768,0,2.0,1.0,2.0,1.0,3.0,14,6.0,5.0,10.0,2.0,0,0,40
29769,0,2.0,1.0,2.0,1.0,6.0,14,6.0,5.0,4.0,2.0,0,0,40
29770,1,1.0,1.0,2.0,1.0,4.0,7,2.0,5.0,4.0,3.0,0,2444,40
29771,1,1.0,1.0,2.0,1.0,5.0,15,10.0,3.0,10.0,1.0,15024,0,40
29772,0,2.0,1.0,1.0,1.0,3.0,9,3.0,5.0,3.0,3.0,0,0,15
29773,0,2.0,1.0,2.0,2.0,3.0,10,4.0,5.0,1.0,5.0,0,0,40
29774,0,2.0,1.0,2.0,1.0,2.0,10,4.0,1.0,1.0,5.0,0,0,40
29775,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,13.0,2.0,0,0,45
29776,0,2.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,6.0,0,0,24
29777,0,1.0,1.0,1.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
29778,0,1.0,1.0,2.0,1.0,3.0,10,4.0,1.0,14.0,2.0,0,0,65
29779,0,2.0,1.0,2.0,1.0,5.0,12,9.0,5.0,12.0,2.0,0,1408,5
